Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Iceland,ISL,393.413411,384.18694,353.611402,372.935355,382.09564,376.424123,388.843658,379.487992,369.198526,368.658861,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,India,IND,144668.4392,179573.8452,245042.2217,247787.4961,251795.1637,250961.7297,255416.4139,262245.7637,270295.0167,279003.7915,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Indonesia,IDN,39289.19079,45144.0106,60293.27668,63225.02265,63200.10495,64262.04324,70254.12153,73868.11381,72524.5077,75595.64259,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,"Iran, Islamic Rep.",IRN,16476.49369,31550.2072,36177.81014,35617.38793,35668.21411,36114.69934,35992.64917,37278.1288,38474.10943,39719.80826,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Iraq,IRQ,4152.232661,4239.737302,5215.721658,4702.260279,3771.3541,4129.297218,4711.387136,4724.945854,5557.485572,5439.691289,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Ireland,IRL,10298.63445,10870.98347,9516.150791,9580.323891,9634.448929,9852.37934,10126.00138,9782.742015,9552.011452,9572.898489,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Israel,ISR,1757.501749,2200.010376,2449.716703,2472.56827,2562.138638,2570.38169,2618.755741,2658.009193,2699.185644,2690.533696,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Italy,ITA,26479.18916,26733.3671,16622.66795,16258.21934,16390.69481,16378.93427,16219.89062,16474.85276,16450.4549,15989.66164,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Jamaica,JAM,476.089955,536.005101,422.402206,422.589711,405.264015,414.139529,419.956643,428.422357,439.386471,409.694785,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Japan,JPN,28074.59936,25292.32497,19705.74515,19605.48336,19050.43389,19067.73076,19169.9367,18981.26024,18890.32539,18498.40533,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Jordan,JOR,475.16763,563.0826,1225.410044,1233.103924,1342.976605,1332.323638,1306.346271,1302.582104,1291.304137,1225.862771,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Kazakhstan,KAZ,18145.90713,6685.868429,8893.664368,10224.85388,10886.73155,9989.529875,13374.20437,10850.65147,11865.66376,11597.46426,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Kenya,KEN,10371.33103,9521.766108,16503.20439,16686.65567,16637.53855,18173.48503,17122.1333,17671.35598,20241.67365,20969.04632,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Kiribati,KIR,2.532455,3.251138,4.689049,4.747766,4.806483,4.893909,4.921735,4.979362,5.036988,5.124415,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,"Korea, Dem. People's Rep.",PRK,8618.9272,2290.257,3111.77711,2986.360272,2839.236634,3079.819675,3128.870915,3449.983555,2884.793595,2590.047636,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,"Korea, Rep.",KOR,7724.9578,15012.5194,9598.7064,9596.1372,9870.043688,10011.71248,10180.98107,10305.81046,10311.68985,10096.79464,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Kuwait,KWT,289.296258,485.425708,856.791816,869.312547,918.260079,926.543826,963.591774,982.988921,1003.566069,946.957816,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Kyrgyz Republic,KGZ,2346.592368,1316.219,1833.315741,1890.933632,1796.020523,1843.208399,1806.333676,1945.912952,1977.277429,2016.200505,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Lao PDR,LAO,1457.105096,1672.9142,2589.179827,2590.403825,2724.337823,2901.636935,2829.509047,2808.459759,2939.691871,3143.072183,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Latvia,LVA,2903.234555,1775.235324,2203.24751,2245.647142,2320.807317,2295.449167,2284.600835,2216.030102,2318.54837,2353.803838,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Lebanon,LBN,403.679603,619.4734,824.678191,848.41346,887.647929,923.695211,953.767892,901.536773,899.800054,846.613935,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Lesotho,LSO,585.457792,697.154543,580.51268,569.872019,566.919757,547.328907,606.678257,543.549608,482.804958,537.863108,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Liberia,LBR,169.911766,158.710574,261.17631,292.777581,352.301453,275.371351,273.656449,273.997748,317.251046,295.301944,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Libya,LBY,1238.049434,1231.859981,1892.71983,1824.092904,1718.094179,1777.961762,1845.659746,1792.395929,1788.117113,1797.652497,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Liechtenstein,LIE,0.969171,0.802049,0.830496,0.815774,0.850524,0.857274,0.860702,0.864131,0.867559,0.870988,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Lithuania,LTU,6670.556432,5442.452168,4492.820211,4559.397702,4571.956037,4428.890997,4463.234376,4312.990554,4487.435132,4614.14431,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Luxembourg,LUX,304.957865,257.897049,365.065665,362.221881,361.672716,364.510335,373.827264,375.395593,384.720323,358.525652,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Madagascar,MDG,7597.27829,7264.336789,7874.297983,7854.222433,7922.397883,8459.673962,8020.823042,7319.086921,7491.9816,7665.367879,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Malawi,MWI,1189.930913,1437.28651,2914.447295,3330.810588,3448.48848,3311.66494,3652.297,4394.81186,5049.02932,5054.858381,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Malaysia,MYS,4817.72363,6506.392067,9789.922385,10261.38197,9967.276559,9994.365508,9698.823658,9055.144208,9257.203557,9265.095907,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Maldives,MDV,3.228435,5.159179,8.450226,8.294912,8.616399,9.416301,9.590403,10.062505,10.177008,9.21871,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Mali,MLI,6164.500793,8031.6066,11184.91851,11445.5031,11860.54109,13323.44756,13236.39643,13419.98889,13985.14056,15086.90083,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Malta,MLT,58.820562,58.700552,48.732426,49.40851,48.71639,48.218071,47.531951,48.145832,49.076912,47.972192,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Marshall Islands,MHL,0.558485,0.647229,0.691909,0.695722,0.699535,0.699535,0.699535,0.699535,0.699535,0.699535,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Mauritania,MRT,1818.997018,2645.6738,2974.246457,2945.758663,3122.116069,3119.210493,3131.592316,3147.52034,3245.100363,3273.335787,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Mauritius,MUS,234.48713,303.774,239.085073,250.755363,221.971253,239.120375,239.038498,233.237621,238.402544,221.869467,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Mexico,MEX,37766.354,38139.7856,42490.0936,42151.78913,40545.44246,43595.29868,43877.23291,43104.43534,43635.05416,43291.23439,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,"Micronesia, Fed. Sts.",FSM,4.931302,22.754813,25.626794,25.731275,26.074155,26.410988,26.420022,26.697256,27.123489,27.549723,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Moldova,MDA,2108.143747,795.6988,955.762689,1012.659985,939.097081,1052.575349,1091.046216,1195.231284,1085.882552,993.18282,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Mongolia,MNG,9019.514938,10405.36524,11329.38577,12274.3207,13033.67983,13489.17871,14021.56978,13974.91505,14729.31093,14245.8522,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Montenegro,MNE,175.869712,125.30155,156.847484,156.792534,163.381783,160.401783,162.951383,155.715983,150.368583,150.663183,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Morocco,MAR,6326.05777,6950.7744,8775.217804,8667.434251,9093.855698,7781.744515,9194.390731,9078.284348,8900.228165,8693.633782,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Mozambique,MOZ,8033.683696,7553.969974,9765.961138,9989.188991,9422.428645,8779.762898,8679.201151,9736.213804,9714.093258,9599.741911,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Myanmar,MMR,9647.231961,12273.56672,17638.80997,18679.89829,18653.20721,19152.06742,21113.40823,21537.41983,22435.80664,22956.52965,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Namibia,NAM,3447.557437,3731.0588,3565.824944,3010.598051,2958.193159,3227.286342,3251.962525,2827.032909,2333.440092,3921.065876,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Nauru,NRU,0.315544,0.362867,0.369936,0.370162,0.370388,0.370388,0.370388,0.370388,0.370388,0.400188,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Nepal,NPL,3933.276001,4578.014235,6064.026476,6289.07355,6325.705224,6530.926765,6537.450106,6890.773648,6988.241789,7177.760331,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Netherlands,NLD,16233.80959,14732.38692,8599.762283,8897.879089,9225.232472,8994.01631,8798.598359,8445.024007,8500.635056,8336.911105,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,New Zealand,NZL,14916.63597,14671.47426,14999.7104,15231.09208,15056.79863,14979.23813,15028.75711,15070.69929,15000.55907,14909.88425,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Nicaragua,NIC,2074.537773,2104.3528,3004.839019,3229.190875,3327.150931,3405.321419,3400.955906,3337.238994,3405.599281,3567.365768,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Niger,NER,3631.3124,5686.9158,9589.209163,10113.27668,10483.4808,11046.79369,11541.29177,12107.39085,12622.55713,13245.90022,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Nigeria,NGA,20146.93093,26310.8436,35429.61537,35955.40134,36059.15751,38525.13856,39662.52362,40043.13247,40849.77892,41196.30278,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,North Macedonia,MKD,957.862693,687.926078,552.793655,564.168582,557.001308,590.50839,580.735472,558.243554,523.591035,546.642517,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Norway,NOR,5182.274382,4864.98457,3427.453185,3467.422444,3496.791153,3527.449393,3548.878477,3508.964761,3566.091645,3522.994529,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Oman,OMN,310.678695,478.021276,973.652372,985.003141,1025.46391,1022.857565,1033.331221,1051.528276,1063.504532,1031.910988,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Pakistan,PAK,27735.57895,39906.38447,56506.77509,57065.8172,58249.8177,61034.29295,64624.5824,65573.02005,67252.1007,68971.75355,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Palau,PLW,0,0,0,0,0,0,0,0,0,0,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Panama,PAN,1046.26762,1031.4988,1367.201031,1273.703706,1260.103382,1230.517481,1231.417379,1245.280878,1254.216177,1253.661076,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Papua New Guinea,PNG,1266.112285,1490.702801,1620.571143,1688.976499,1777.139254,1624.364619,1679.415185,1813.43575,1720.112115,1704.47708,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Paraguay,PRY,12702.2474,6293.514353,9934.736065,10180.00057,10014.58547,10126.83635,10950.21363,10079.14532,10380.294,11255.77989,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Peru,PER,6008.671318,8184.7072,9742.149024,9635.844113,9884.800201,9950.615369,10216.08614,9761.006105,10358.17967,10200.52324,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Philippines,PHL,8963.586124,11039.27292,12407.0014,12933.93289,12612.29018,13357.82725,14449.49851,13824.10778,14320.43404,14455.78231,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Poland,POL,26758.83767,25096.51537,22896.69802,22388.38985,22593.04966,23502.73026,24128.47846,23041.91207,23410.46607,22864.40427,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Portugal,PRT,4021.037011,4002.437978,3114.657632,3248.329158,3231.970075,3175.29626,3252.910965,3123.42347,3157.767575,3092.139079,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Qatar,QAT,97.096473,147.754023,485.072318,532.377442,560.755566,601.543816,616.706865,606.879515,618.527564,602.919213,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Romania,ROU,18109.9299,10557.42359,8621.246574,8346.458876,8567.147953,8664.909656,9161.769254,9755.274652,9673.44045,9151.856248,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Russian Federation,RUS,108556.1398,55551.09248,59133.11906,61249.51376,60988.83967,63451.45401,64234.321,64881.091,67353.29879,69231.05118,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Rwanda,RWA,806.096711,889.065394,1725.600366,1695.561638,1949.524911,1884.121407,1940.904703,1895.712399,1998.336095,2006.21099,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Samoa,WSM,35.490624,40.542811,56.159074,56.395726,61.310978,55.220028,52.705077,56.120327,42.549576,50.494426,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Sao Tome and Principe,STP,5.856214,7.591122,14.374984,14.840225,14.977667,15.123302,16.431137,16.010572,16.126407,17.434243,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Saudi Arabia,SAU,5148.691,5721.1004,7796.960773,7836.271397,8326.43702,8374.673658,8234.288696,8105.099734,8206.529572,8249.19921,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Senegal,SEN,3639.187207,4961.6414,5006.97733,4940.596835,4713.37214,5406.106761,5586.070382,5385.904204,5696.805225,6023.255046,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Serbia,SRB,5429.889753,3752.843548,4886.172087,4135.357858,3915.017028,4258.69455,3951.131472,3481.141394,4089.660916,4373.700238,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Seychelles,SYC,8.084253,7.800444,3.833208,4.111577,4.270745,4.278067,4.04699,4.113912,4.061634,4.039156,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Sierra Leone,SLE,670.073136,439.86625,1177.627837,1247.844795,1284.268552,1227.829358,1209.236164,1165.99837,1113.522576,1129.527182,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Singapore,SGP,209.97114,9503.5194,7728.696403,8057.598928,8391.850453,8785.25076,9171.036467,9542.787774,9929.268881,10311.47979,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Slovak Republic,SVK,3975.008911,2569.803058,1944.451975,2018.729887,1944.657821,2050.405088,1957.612993,2026.502898,2043.785603,2031.692907,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Slovenia,SVN,1124.910009,865.046099,801.769017,792.285727,807.606371,814.127535,813.728412,813.976489,823.274165,807.891242,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Solomon Islands,SLB,17.056383,18.486996,22.076269,22.277784,22.449499,22.597223,22.774747,22.922471,23.099995,23.277519,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Somalia,SOM,6725.839547,6754.804507,6541.826702,6551.676649,6533.901995,6490.870612,6405.374229,6370.955046,6526.808863,6548.950079,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,South Africa,ZAF,19000.0666,19667.2414,19419.91971,19432.0744,18558.40129,17799.76218,19516.32367,18612.26076,18209.84905,17992.98714,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,South Sudan,SSD,12380.97611,19581.68731,20175.9348,20478.09079,20706.72498,21288.73334,20255.3711,22358.01547,18251.21843,21818.26039,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Spain,ESP,22223.72744,23773.31879,19582.70584,20382.67127,20512.2954,20281.09299,20689.80276,20994.40872,20518.47549,20960.37066,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,Sri Lanka,LKA,2004.452381,2282.867654,2394.662148,2922.879521,2567.023693,2366.698608,2180.694922,2042.595037,2525.131151,3157.195266,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,St. Kitts and Nevis,KNA,7.616591,14.232663,7.561508,7.483389,7.43507,7.351311,7.267551,7.213592,7.189432,6.986473,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,St. Lucia,LCA,31.350973,28.1908,26.185025,28.104328,28.68263,27.789807,27.135384,27.106761,27.733738,27.377315,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,St. Vincent and the Grenadines,VCT,7.5096,10.185751,9.991465,9.911435,9.950604,9.757305,9.981205,9.877306,9.922406,9.937707,..,..
